Date,Type,Tag,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2024-01-01 15:20:00 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3795,NOS,0.3414995145,,,,0.3414995145,,,,5KGNDCBwbwo3WjG849dXpnNJ1Pc54p9NSKKq2frrhUupngBxGijh1kSf3tc6eqW8Xv2uzdsB8DkaVfsDmRRQmUDx,
2024-01-01 15:20:00 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.182152345,,,,0.182152345,,,,5KGNDCBwbwo3WjG849dXpnNJ1Pc54p9NSKKq2frrhUupngBxGijh1kSf3tc6eqW8Xv2uzdsB8DkaVfsDmRRQmUDx,
2024-01-01 15:20:09 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1837398861,,,,,,,,0.1837398861,,,,5dg1KXdC3bHX2Eaar79843MEjCU72UVsN4jjXV4nZaUq1E1gPL3vQK36DxoNBJbWGsMFoexgABiCmABCJwgL8BqT,
2024-01-01 15:46:56 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.40175,NOS,0.3615215546,,,,0.3615215546,,,,PPc4mLcDZVB1QV2pP1REMzvHYyaCL1PKcMBffwZCjMHBvjPvtpqB5VB4oau2mtYmDWuQu12XPLhpZBW8AcTWMG7,
2024-01-01 15:46:56 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.182152345,,,,0.182152345,,,,PPc4mLcDZVB1QV2pP1REMzvHYyaCL1PKcMBffwZCjMHBvjPvtpqB5VB4oau2mtYmDWuQu12XPLhpZBW8AcTWMG7,
2024-01-01 15:47:04 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1837398861,,,,,,,,0.1837398861,,,,5zBkds12Puhmjf9bin2msZ6bT1CdjxMARREsUiPhVwiUJj9MkUtiaQLdGrUtcUr1eYdpGCKknWasPeksxiMoh5Jz,
2024-01-01 16:08:50 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3265,NOS,0.2821950957,,,,0.2821950957,,,,3Z7XbWFJG89iYvCrq8eP6sDnjswq7f3bLfPAn6XNm9MruiCpPEhkSERfDMHwagrGayUXwXD9da9STiKqv33WHhXD,
2024-01-01 16:08:50 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1841658179,,,,0.1841658179,,,,3Z7XbWFJG89iYvCrq8eP6sDnjswq7f3bLfPAn6XNm9MruiCpPEhkSERfDMHwagrGayUXwXD9da9STiKqv33WHhXD,
2024-01-01 16:09:02 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.185753359,,,,,,,0.0000175483,0.1857709073,,,,3tDUtrMGnEMrSugcJNaS6VtddS1Sdk79J1z9H6cYZAgdUVCxJaizbhqGQV8Eu66QWbysXj3mTFxipR4gbGYVTCxW,
2024-01-01 16:29:39 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30925,NOS,0.2672858601,,,,0.2672858601,,,,vMFPcLcCTdtiADnJvqLfAcR5xaSGFoe2qfLXaHHyzZAHWqbeUmymtr3uU7K4gYpAD3Mzn14HwUTH7wDoTUTWibC,
2024-01-01 16:29:39 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1841658179,,,,0.1841658179,,,,vMFPcLcCTdtiADnJvqLfAcR5xaSGFoe2qfLXaHHyzZAHWqbeUmymtr3uU7K4gYpAD3Mzn14HwUTH7wDoTUTWibC,
2024-01-01 16:29:52 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.185753359,,,,,,,0.0000175483,0.1857709073,,,,4Ko6aVomMjToCbN5ajkxPX8n7kRRfjrB8yE6ATey2bmAHyQ4X63qNvYFswMQr3pwL3ZpNs1prJFG9JeK1uWNdZ2x,
2024-01-01 16:50:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30425,NOS,0.2629643426,,,,0.2629643426,,,,4SaJKw1jLshYPDCPcUTmiaJZGeq6GyZDfgYiFFXdaq2bhxshpi1vn2uhof4ro5zdiSKdpzJVyr98PbiZvmgj8g9X,
2024-01-01 16:50:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1841658179,,,,0.1841658179,,,,4SaJKw1jLshYPDCPcUTmiaJZGeq6GyZDfgYiFFXdaq2bhxshpi1vn2uhof4ro5zdiSKdpzJVyr98PbiZvmgj8g9X,
2024-01-01 16:50:28 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.185753359,,,,,,,0.0000175483,0.1857709073,,,,4U2Vzv9abs2BAgGYEt7FUXTxTEyN3Pwyb4zKpQskoyyJWZkEhzeb6kESZ8HevvbjmGj5Lb12YPLxtzz4qeLpUrpp,
2024-01-01 17:10:55 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30675,NOS,0.2629400513,,,,0.2629400513,,,,4gWR6CAgF6xQ37Tud3iCqNrcnUuaWvFAFdWJXCorajxM712LDjZwqh37irwkxkRH9Ab6WxEYB5w9S7Tz3U5DTQWc,
2024-01-01 17:10:55 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1833112829,,,,0.1833112829,,,,4gWR6CAgF6xQ37Tud3iCqNrcnUuaWvFAFdWJXCorajxM712LDjZwqh37irwkxkRH9Ab6WxEYB5w9S7Tz3U5DTQWc,
2024-01-01 17:11:06 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.184898824,,,,,,,0.0000101006,0.1849089246,,,,4XcapHLRCr1iMbFPCvqnvKfDuJLk3CuFp4VFG2xYtf2URrs9Hmj8zKvybU3wDTX6CS36QQw5b684BEXumofoipg7,
2024-01-01 17:32:10 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.316,NOS,0.2708689689,,,,0.2708689689,,,,66oejJEB24vrs3fuh6Mm8dFvHvyBpv3t92i4vW8owtdbCZBNR55AZWRM9cDCjHj1KLHhPTXZyPiJjVNyMuZF5V3i,
2024-01-01 17:32:10 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1833112829,,,,0.1833112829,,,,66oejJEB24vrs3fuh6Mm8dFvHvyBpv3t92i4vW8owtdbCZBNR55AZWRM9cDCjHj1KLHhPTXZyPiJjVNyMuZF5V3i,
2024-01-01 17:32:20 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.184898824,,,,,,,0.0000101006,0.1849089246,,,,BUYmQzdxDqz3khPWjpfaSUsaddPrxy2MkfXQMKYF68RuivYxRVgm4jewCjX9HGRwe7tLCpWqPhn99LZZTwLJ2k9,
2024-01-01 17:47:37 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.22925,NOS,0.1965085795,,,,0.1965085795,,,,BuUwqSNSqBAgWqfc671ajX4uMFsrAdmnKU34u966ikifLdMPsMHzvAHx7jSJzNeVrnrCy6pijQ6UcJ4AGDPoET7,
2024-01-01 17:47:37 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1833112829,,,,0.1833112829,,,,BuUwqSNSqBAgWqfc671ajX4uMFsrAdmnKU34u966ikifLdMPsMHzvAHx7jSJzNeVrnrCy6pijQ6UcJ4AGDPoET7,
2024-01-01 17:47:47 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.184898824,,,,,,,0.0000101006,0.1849089246,,,,mdBD7SXQhw5MZ5YbHSLnGHeoRraxeHT6zknCxYzyfbWNqKMgH5sqdU3wnfXnyZtjBTwZY1BKxX3a4aou4zSX54r,
2024-01-01 18:09:33 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3265,NOS,0.2855161542,,,,0.2855161542,,,,2mZBuHTpPVorq65AxQwWNHUU7KGgHoBTskjFFTpXtNKbvFrLKtPSQDuV4wgn3dhweym4qUqet2r7jg2dt3tZcDgd,
2024-01-01 18:09:33 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1861564943,,,,0.1861564943,,,,2mZBuHTpPVorq65AxQwWNHUU7KGgHoBTskjFFTpXtNKbvFrLKtPSQDuV4wgn3dhweym4qUqet2r7jg2dt3tZcDgd,
2024-01-01 18:09:44 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1877440354,,,,,,,0.000034898,0.1877789334,,,,3sSN3Ynrsp6AGZ8RDJSxXHC5xPU9GRnvu46o4X47v1jrLT4r93CsvjtJCBXkbBUtsqL4UvkfmPDuMeJjQVnQ8n7p,
2024-01-01 18:30:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.311,NOS,0.2719617885,,,,0.2719617885,,,,2NnKfy5mLfHUmnLUvz1Cz29HED8hT7GxywXJ42p55abGiMssfJ67Vw8DKBhDeobLUcyLPMvsKYiUSVDmgtmw8qze,
2024-01-01 18:30:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1861564943,,,,0.1861564943,,,,2NnKfy5mLfHUmnLUvz1Cz29HED8hT7GxywXJ42p55abGiMssfJ67Vw8DKBhDeobLUcyLPMvsKYiUSVDmgtmw8qze,
2024-01-01 18:30:39 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1877440354,,,,,,,0.000034898,0.1877789334,,,,36fg23aLu94wUdjGnMN5uuUHjuKnM6fjXMEWHWFBMJrqkGUgsLhXUWiNPkoqrBB7yCGhoQFu5zdXursGz15NgZAU,
2024-01-01 18:52:11 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.323,NOS,0.282455491,,,,0.282455491,,,,4hm292tWApUJdde2Ckq1bUk5cQtfBx6P5P2nMeC3WEDp8Q7c7mhSqJfsa6rHWmnh2QNNwGRRTBqvUhe3PLXFMWQy,
2024-01-01 18:52:11 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1861564943,,,,0.1861564943,,,,4hm292tWApUJdde2Ckq1bUk5cQtfBx6P5P2nMeC3WEDp8Q7c7mhSqJfsa6rHWmnh2QNNwGRRTBqvUhe3PLXFMWQy,
2024-01-01 18:52:25 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1877440354,,,,,,,0.000034898,0.1877789334,,,,2RrD7Caa57bq5wreVH5Mhwshy7CfFdeNiUDZFNgAp8TYXFyiyuftnfznRQh3guMEY2TdqFr4iArNt2Nu8reN9mib,
2024-01-01 19:15:48 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.35075,NOS,0.3078426187,,,,0.3078426187,,,,btZHueHrjacWDubscusKZJaA7V6Za3tp7Lc6em1rs1gAwxGeMKBdYS5BU844e8ujmSiWTbhnNGacoAYxf49zPfC,
2024-01-01 19:15:48 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.187168058,,,,0.187168058,,,,btZHueHrjacWDubscusKZJaA7V6Za3tp7Lc6em1rs1gAwxGeMKBdYS5BU844e8ujmSiWTbhnNGacoAYxf49zPfC,
2024-01-01 19:16:03 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1887555991,,,,,,,0.0000437142,0.1887993133,,,,57CWtsfk1WDFB9XwmUZhnRsrFE4fzcZkKMo2o6GJW9yLQfci7Vd94LQ4x1wd3u2sJF5BJEgTyjbNL46Co7gTTQUX,
2024-01-01 19:36:10 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30175,NOS,0.2648368074,,,,0.2648368074,,,,3PXesWrGUSTdyjnxX8weL73V8YXEboSAgC5y9FvkTbiJFxcbPmn54He5WaZ9AtykXYLPomaSnkiba3np2Vvk9ES1,
2024-01-01 19:36:10 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.187168058,,,,0.187168058,,,,3PXesWrGUSTdyjnxX8weL73V8YXEboSAgC5y9FvkTbiJFxcbPmn54He5WaZ9AtykXYLPomaSnkiba3np2Vvk9ES1,
2024-01-01 19:36:19 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1887555991,,,,,,,0.0000437142,0.1887993133,,,,3QoJ5Qu5wh2Ef8hYstbPdEy713i8p5KsAzkhz19V3Ec1B7QZi5H2DpzdRJvfKYWhStaQmaNK7Dj5kfernHvZSPQm,
2024-01-01 19:51:11 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.223,NOS,0.1957203249,,,,0.1957203249,,,,3HdEXpa2bv515LuVcPwqWqU6TzaR97qvNfQD1SAK7Hv1gzQR9Dm9oREaX9xnCimy9vjwGjy98f8ccQu35kZkRr57,
2024-01-01 19:51:11 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.187168058,,,,0.187168058,,,,3HdEXpa2bv515LuVcPwqWqU6TzaR97qvNfQD1SAK7Hv1gzQR9Dm9oREaX9xnCimy9vjwGjy98f8ccQu35kZkRr57,
2024-01-01 19:51:26 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1887555991,,,,,,,0.0000437142,0.1887993133,,,,3a8WTbeePJHRJoynymmft9jP4T6zXVSfHhoK2vDzyBBBgJVkzF9GKwWe6qp5CTZUTjyJDiTkouLFiptCQM4G65V5,
2024-01-01 20:11:31 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30125,NOS,0.2727251021,,,,0.2727251021,,,,52H4GGPNDQTR1SwEykmZhU45VwKwrTwMekz4iW5eZ3sCKtqkKav2k7n5rUnEfBEzgdimS7q6WyP3osYKz9Qw34v6,
2024-01-01 20:11:31 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1866303871,,,,0.1866303871,,,,52H4GGPNDQTR1SwEykmZhU45VwKwrTwMekz4iW5eZ3sCKtqkKav2k7n5rUnEfBEzgdimS7q6WyP3osYKz9Qw34v6,
2024-01-01 20:11:48 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1882179282,,,,,,,0.0000390282,0.1882569564,,,,3oBqZMZprWZR446duaagxypdDiiFQ1aw4MCvFXCRzXyDXgSYSX4EULDp8F1GtMuC7ER2vZiX5VWLoWN32DZPpRZx,
2024-01-01 20:32:45 UTC,crypto_deposit,Reward,,,,,Coinbase 2,0.000000115,SOL,,,,,0,,,,,Solana reward From Coinbase
2024-01-01 20:37:03 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.37875,NOS,0.3428867466,,,,0.3428867466,,,,DQvPSjwegDDAYZ7vGdJSxgFrkvrTMpFQhzEA2r8HZJRYFad7EsZtyqNQ6EiSrZn4o9AQ35BAmbf5cbo7p4C5hZv,
2024-01-01 20:37:03 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1866303871,,,,0.1866303871,,,,DQvPSjwegDDAYZ7vGdJSxgFrkvrTMpFQhzEA2r8HZJRYFad7EsZtyqNQ6EiSrZn4o9AQ35BAmbf5cbo7p4C5hZv,
2024-01-01 20:37:23 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1882179282,,,,,,,0.0000390282,0.1882569564,,,,2MA1z5arLk3a4T7QvKftczbakU9vdEKTzq6wFysFxpgb7fp5RqCm6re6wN38EHqXsqamcLPJbYeEDX4M4Smib9Hh,
2024-01-01 20:54:55 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.263,NOS,0.2380969356,,,,0.2380969356,,,,25VGCVzW2JL4L61tWHqBF9DqwYVb7TQPAdiVEniJAe28SYpx7TwM1p4qFB5JBczi3z6oF22KQkWNSRQkHfb7Wbos,
2024-01-01 20:54:55 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1866303871,,,,0.1866303871,,,,25VGCVzW2JL4L61tWHqBF9DqwYVb7TQPAdiVEniJAe28SYpx7TwM1p4qFB5JBczi3z6oF22KQkWNSRQkHfb7Wbos,
2024-01-01 20:55:25 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1882179282,,,,,,,0.0000390282,0.1882569564,,,,KSGDbThJ8HEq4tuocNiaKP5wWZ8ZG4dnfj9wXHxwQLEeqEFa5gqDv7jKnHeM4L4quWJ98w74g8bvEef8GFAbStV,
2024-01-01 21:13:33 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.272,NOS,0.2268607145,,,,0.2268607145,,,,4VEocgfSrDWegBvHJyC8A7BGExE5Nn4oHmE2mikvxFZgopZs28ia5PdX1PxGsRjUfWgnD8ikR7bWe3Unexq3Kjbw,
2024-01-01 21:13:33 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1858135489,,,,0.1858135489,,,,4VEocgfSrDWegBvHJyC8A7BGExE5Nn4oHmE2mikvxFZgopZs28ia5PdX1PxGsRjUfWgnD8ikR7bWe3Unexq3Kjbw,
2024-01-01 21:13:50 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.18740109,,,,,,,0.000031909,0.187432999,,,,26VoS8AttPYZYZ2HqkW8E6ELL9yJ8sxYoAnBUfr74DEy526XFAYtM1CJvWecWpoeTUynxd8dFbx6v8Z45Tr2rTGX,
2024-01-01 21:35:02 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.318,NOS,0.2652268648,,,,0.2652268648,,,,5pXa8PXZQMAJZv9W6oqS15S2YK3whw1s9GfMfPTzpq3rk6VgE17EcLgmXpSfndZVQUydz7w4xg9KPXwhXfA21zfs,
2024-01-01 21:35:02 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1858135489,,,,0.1858135489,,,,5pXa8PXZQMAJZv9W6oqS15S2YK3whw1s9GfMfPTzpq3rk6VgE17EcLgmXpSfndZVQUydz7w4xg9KPXwhXfA21zfs,
2024-01-01 21:35:26 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.18740109,,,,,,,0.000031909,0.187432999,,,,2NTEr4Tv5R2eWn8SGYosm73G3DTM6WXWDLdkfoM6jdHCVjagfxfu7sDGC2ikvKGWBB5M1FqfKaxd83DwHR7bpWtr,
2024-01-01 21:58:08 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3405,NOS,0.2839929165,,,,0.2839929165,,,,4mT2qwCPDCwzsjKtEjg8evSWvERhc727zUgSTqUJZXpRWVn3zfjD9L32ZRLjigTeTBYsoKoT3UXDxeRFm85Lhfuv,
2024-01-01 21:58:08 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1858135489,,,,0.1858135489,,,,4mT2qwCPDCwzsjKtEjg8evSWvERhc727zUgSTqUJZXpRWVn3zfjD9L32ZRLjigTeTBYsoKoT3UXDxeRFm85Lhfuv,
2024-01-01 21:58:17 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.18740109,,,,,,,0.000031909,0.187432999,,,,2Qgh3HfdBuR3qdiEQ3hprQtYrEmbRF1PzKFinVmDBPVTv611esQU83TqtuSmTsZcW3kZURHRCWudWKcVnGRrj9Xw,
2024-01-01 22:17:05 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.282,NOS,0.2432602971,,,,0.2432602971,,,,3niUwWbvEZhvV1hCVDu4JPDpuh4MbWG8s3nh2LUeuAad2uT19FXAY8Q44dnjY8zRvaHQZRHtVqKfqPFdiUpyULTX,
2024-01-01 22:17:05 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1857412615,,,,0.1857412615,,,,3niUwWbvEZhvV1hCVDu4JPDpuh4MbWG8s3nh2LUeuAad2uT19FXAY8Q44dnjY8zRvaHQZRHtVqKfqPFdiUpyULTX,
2024-01-01 22:17:17 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1873288026,,,,,,,0.000031279,0.1873600816,,,,fX6QNbqL3qeGxUkXRYcKTTHpytXTxyHPcyLBMSwL9rjREFYtAULf4ZR6mtzuKooyYBTTS8z6kP5frM9AGM9wuPJ,
2024-01-01 22:36:54 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.29425,NOS,0.2538274554,,,,0.2538274554,,,,4dMDVfUsSWqpkmCo9Q9i9QURHXiRenqbiJLH97X8G2cwT7bYu7DqvQxkbn6kwLeJ3EpyQDLkzV2WXD4v9a99wPDF,
2024-01-01 22:36:54 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1857412615,,,,0.1857412615,,,,4dMDVfUsSWqpkmCo9Q9i9QURHXiRenqbiJLH97X8G2cwT7bYu7DqvQxkbn6kwLeJ3EpyQDLkzV2WXD4v9a99wPDF,
2024-01-01 22:36:59 UTC,crypto_deposit,,,,,,Knox SOl,27110311.92,DRAKO,9.561697,,,,9.561697,,,,46jGCEh49PB59rHxc58ohQTgS8YijebYX7TJKS9Yp9jBxtVfuQG17MFECbmsB8fBmgUxP1aPfkRbTnCrFBLYYwKr,
2024-01-01 22:37:04 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010792134,,,,,,,,0.0010792134,,,,TfnFdj6fM7mwSLEBnBWGANCuo3MX5kmtezXaaRJW6YHaV4iXcqBWG343RQxHcr63sSHgtuL86zg82ZmpP4erzrL,
2024-01-01 23:38:51 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010792134,,,,,,,0.0000137721,0.0010929855,,,,4ctszEv6hoUVGZRTHZVVC8EEhVoK8XvLTXD6fESVVS2eABJKKS9Z3SK2Bs9JwzTBkAX4LUSC4rxsNEbdALRg61CH,
2024-01-02 00:09:04 UTC,exchange,,Knox SOl,27110311.92,DRAKO,9.561697,Knox SOl,3.291035909,SOL,360.1507133,,,350.5890163,360.1507133,,,,3HQfH8t5oPHpJaNyxpCoNephShr39fnVbY7QtTKYBguXqD42BNQLkbZ4KVQK52YUZDgPiLR5x5SLCvX9B5caho2j,
2024-01-02 00:10:31 UTC,crypto_withdrawal,,Knox SOl,2.500016,SOL,273.5863633,,,,,,,-0.0000000001,273.5863633,,,,35rHEFJF3bKEuDZ3QxBQuxbeykrNscDXXngdtNA6MiFYZxMseWpvfhE6jcWVMK5RZ7yV1E8mPnGivzMnDRBync2V,
2024-01-02 01:07:34 UTC,transfer,From pool,Knox Vault,1134.96711,BONK,,Knox Vault,1134.96711,BONK,,,,,0.0170358563,,,,27JZjGm3WjT1cUNHM3PV9GAJ29fXqtx9LPUuxk1EZmugsfzoUgHYxkZkEwmvbPeJuLkZicgBLD96WmjQYqLPjMXU,
2024-01-02 02:06:21 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000217167,0.0011160551,,,,4YaB2t7EswRGPv9Y9rnppcb4LsrxJwv2BjhmgMrRbEWwYnqS5Xnq4QAVEztzT1BHareg5DEgo4FhRpvccMmW7tYS,
2024-01-02 03:08:47 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000175668,0.0011119052,,,,3sXh1wPxNYuFCV2rZnsFEavQzTAXXDusQU3ymqbz4wd7DCftxbKqQenU1qHj677Cts4DjkjW8JKXL4MAUFbUcr4B,
2024-01-02 03:09:00 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000175668,0.0011119052,,,,b4gA3phi1GHNMt37MJrQe8hVeRmrwBVYj9xDW1qE8mCKC3wWCgZqpUt12ruivoLqJy56UzUGjmWAQSahFFKMrRt,
2024-01-02 05:47:37 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000299064,0.0011242448,,,,31f8xgJukTJEbTvERGs3Z5VsvG8EzppUEQ4smujuarcDN2XaCr3LkW3S1JCcxynz4BPQb7eytYM5smmTUQVXYhNo,
2024-01-02 05:53:00 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000299064,0.0011242448,,,,5M2p7xZFKcYuyPucXrNvzaYapg86Mih4B3gA6Sbw37XVsJaWmqnsWA2hzthokNHDxHiewV9bz53ccPZ66VqGPjrk,
2024-01-02 05:57:13 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000299064,0.0011242448,,,,2b2NGYwgoZsokwF9HXCrofzsPv49vGtfn3kEd1Lb75qQeyAhtfU6Pq3YrAFZ8stCWyT4xoGJn5L7hhTNKv3mQrKt,
2024-01-02 06:06:37 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000334956,0.001127834,,,,2UCU7VcysxanWQ9DfxiLFZPtixBBMFNwkaeFrsWvcFW5n1y7eNsrCUJCK27FUAwWxeqgaCaMpqjnjtBCA8wBzqk9,
2024-01-02 06:31:17 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000334956,0.001127834,,,,2KCmEqxPzcjnDj6yjhQimcU9vg3sz2mVaKWMUPRTMaNs5UgFGHps6pgPB7H4pEEKHjQHg4HUXZ1yB7C7AGNNUUiE,
2024-01-02 06:59:16 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000334956,0.001127834,,,,MYRa4U9VtkBkq6kBiNeZiFex1YoAvFWi6NQn8XGxbaopDEgUk59bsu2RESk3jWRS4tXu5yXVpiUnsgJtFxHwWU4,
2024-01-02 07:16:29 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000490495,0.0011433879,,,,yLhKcYxJyzsyrXN43eXnGhXmCkfhBTzhSkWJ6PuyhBh9tf4ekshNc7rZiW5XAayRXY4H3KA8zZCdd2ttUgsH9fL,
2024-01-02 07:20:25 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000490495,0.0011433879,,,,2VKgZE5qzVaUjokDsEimfZDn3JP1V5XojtEndW9a7ckPj5ofAhKAPBguKfM8WpHx5pwuPbBZH4o8yCmc8kbFKC2F,
2024-01-02 07:40:27 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000490495,0.0011433879,,,,5gA218dj4kniDcFy3wqKwUnS3zhx2r7dRrGcqSzWTtQLSki23kYV8yroCEEmu6xs3C5cSQ9RjgrmxBraDAurtCHE,
2024-01-02 08:19:34 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000505788,0.0011449172,,,,26aa4bABk1EeYuKvTzQnjrhdXkt5mmErJja1myKdpQpYsWUmhrdrDgXdRagPgrzUByPw34gbPZij2db4Q9MFFxUW,
2024-01-02 08:33:41 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000505788,0.0011449172,,,,4mqzMnQiLLgRGzq3UhdoNAUJivQgPFW9rnN2FFEQsEwqTybp1tXBUgG3HnUBkAMzgxXLZzYvD2Z1pScg9ibxVAsR,
2024-01-02 09:04:41 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010943384,,,,,,,0.0000677851,0.0011621235,,,,5j19c32wFm4CzTAZ7Lkhj2YJQr1HXUm8xjDvtZ4e3CzUvTWcbjZ4UqtzgqmaquNiVR7TmVw1xm1Fd5dVhDFLtxFx,
